cliente_id,primeiro_nome,ultimo_nome,email,telefone,segmento_rfm,data_primeira_compra,data_ultima_compra,total_compras,lifetime_value,permite_email,permite_sms,permite_push,status_ativo,data_criacao
963,Pedro Lucas,Gonçalves,pedro lucas.gonçalves44@yahoo.com.br,(11) 900000963,regular,2025-09-04,2026-06-07,4,793.5,True,False,False,True,2025-06-02 00:00:00+00:00
964,Laís,Correia,laís.correia244@bol.com.br,(11) 900000964,dormant,2024-07-11,2024-07-11,1,137.09,True,False,False,True,2025-02-02 00:00:00+00:00
965,Luan,Nogueira,luan.965@exemplo.com.br,(11) 900000965,regular,2025-09-27,2026-05-18,3,1019.17,True,False,True,True,2025-06-12 00:00:00+00:00
966,Rodrigo,da Mata,rodrigo.damata214@hotmail.com,(11) 900000966,dormant,2024-11-05,2024-11-05,1,179.22,True,False,True,True,2024-01-15 00:00:00+00:00
967,Eduarda,Sá,eduarda.sá136@bol.com.br,(61) 98356-5215,novo,,,0,0.0,True,True,False,False,2026-06-04 00:00:00+00:00
968,Joana,Sousa,joana.sousa423@icloud.com,(11) 900000968,dormant,2024-08-26,2024-08-26,1,416.49,True,False,False,True,2024-08-07 00:00:00+00:00
969,Amanda,,amanda.castro840@yahoo.com.br,(83) 91133-2288,regular,2025-12-12,2026-05-28,3,1544.05,True,False,True,True,2025-09-15 00:00:00+00:00
970,Rebeca,Vargas,rebeca.vargas507@terra.com.br,(77) 92545-9606,premium,2024-08-20,2026-06-05,23,8334.24,True,False,False,True,2025-02-09 00:00:00+00:00
971,Rhavi,Costela,rhavi.costela904@hotmail.com,(11) 900000971,dormant,2025-04-03,2025-04-03,1,332.43,False,True,False,True,2024-09-11 00:00:00+00:00
972,Melina,Brito,melina.brito610@live.com,(28) 92421-4955,regular,2025-12-10,2026-04-23,4,552.6,True,False,False,True,2025-02-03 00:00:00+00:00
973,Felipe,Barbosa,felipe.barbosa885@yahoo.com.br,(82) 94747-2197,dormant,2025-02-25,2025-02-25,1,173.08,True,False,True,True,2024-01-15 00:00:00+00:00
974,Bruno,Fonseca,bruno.fonseca710@bol.com.br,(62) 96927-5895,regular,2025-11-19,2026-06-03,3,1911.89,True,False,True,True,2025-08-27 00:00:00+00:00
975,Evelyn,Barros,evelyn.barros30@outlook.com.br,,regular,2025-11-10,2026-06-12,2,1360.93,True,True,False,False,2025-04-07 00:00:00+00:00
976,Natália,Machado,natália.machado316@bol.com.br,(11) 900000976,novo,,,0,0.0,True,True,False,True,2026-04-23 00:00:00+00:00
977,Fernanda,Castro,fernanda.castro493@outlook.com.br,(11) 900000977,novo,,,0,0.0,True,False,False,True,2026-04-20 00:00:00+00:00
978,Maria Flor,Caldeira,maria flor.caldeira802@hotmail.com,,regular,2025-11-05,2026-05-21,4,1956.95,True,True,False,True,2025-02-19 00:00:00+00:00
979,Luiz Miguel,Siqueira,luiz miguel.siqueira717@hotmail.com,(61) 96365-1559,regular,2025-07-25,2026-05-23,3,1015.13,True,True,True,True,2025-06-28 00:00:00+00:00
980,Maria Vitória,Cunha,maria vitória.cunha84@live.com,(11) 900000980,novo,,,0,0.0,True,False,False,True,2026-06-21 00:00:00+00:00
981,Antonella,Nunes,antonella.nunes550@gmail.com,(51) 90567-3030,regular,2025-07-14,2026-04-23,4,709.29,True,False,False,False,2025-04-08 00:00:00+00:00
982,Lavínia,da Mata,lavínia.damata868@bol.com.br,(11) 900000982,regular,2025-09-21,2026-04-14,2,815.95,True,False,False,True,2025-08-15 00:00:00+00:00
983,Larissa,Moura,larissa.moura413@uol.com.br,(11) 900000983,dormant,2025-11-26,2025-11-26,1,165.38,True,True,True,True,2025-04-05 00:00:00+00:00
984,Cecília,Leão,cecília.leão167@live.com,(86) 98265-9608,regular,2025-07-03,2026-04-05,4,1095.37,True,False,False,True,2025-03-04 00:00:00+00:00
985,Miguel,Barbosa,miguel.barbosa258@yahoo.com.br,(32) 95027-2751,regular,2025-10-29,2026-05-30,2,1165.92,True,False,False,True,2025-04-18 00:00:00+00:00
986,Joana,da Luz,joana.daluz854@icloud.com.br,,regular,2025-10-06,2026-05-02,2,1205.43,True,True,False,True,2025-04-20 00:00:00+00:00
987,André,Machado,andré.machado234@yahoo.com.br,(79) 99103-3682,novo,,,0,0.0,True,False,False,True,2026-05-05 00:00:00+00:00
988,Gabriela,Cunha,gabriela.cunha969@terra.com.br,(11) 900000988,regular,2026-03-24,2026-04-05,3,867.94,True,False,True,True,2025-09-11 00:00:00+00:00
989,Milena,Campos,milena.campos92@live.com,(81) 96655-8685,regular,2026-02-02,2026-06-17,4,1926.07,True,False,False,True,2025-02-05 00:00:00+00:00
990,Ian,Cavalcanti,ian.cavalcanti828@live.com,,dormant,2024-07-25,2024-07-25,1,479.79,True,True,True,True,2024-09-05 00:00:00+00:00
991,Liz,Freitas,liz.freitas474@yahoo.com.br,,dormant,2025-12-16,2025-12-16,1,72.41,True,True,False,True,2025-05-19 00:00:00+00:00
992,Luan,Nogueira,luan.nogueira859@outlook.com.br,(51) 94649-1111,premium,2024-11-18,2026-06-06,22,11906.93,True,False,False,True,2024-10-09 00:00:00+00:00
993,Arthur Gabriel,Pimenta,arthur gabriel.pimenta189@outlook.com.br,(11) 900000993,dormant,2025-05-31,2025-05-31,1,170.53,True,True,False,True,2024-09-19 00:00:00+00:00
994,Amanda,,amanda.leão866@uol.com.br,(11) 900000994,dormant,2024-10-18,2024-10-18,1,324.73,True,False,True,True,2024-01-24 00:00:00+00:00
995,Maria Fernanda,Jesus,maria fernanda.jesus339@outlook.com.br,,regular,2025-11-04,2026-04-05,4,762.05,True,False,True,True,2025-08-23 00:00:00+00:00
996,Anthony Gabriel,Freitas,anthony gabriel.freitas750@uol.com.br,(95) 94444-6306,dormant,2024-10-29,2024-10-29,1,70.28,True,True,False,True,2024-12-05 00:00:00+00:00
997,Benício,Albuquerque,benício.albuquerque377@gmail.com,(11) 900000997,dormant,2025-05-07,2025-05-07,1,151.17,True,False,True,True,2024-06-27 00:00:00+00:00
998,Rodrigo,Novais,rodrigo.novais532@outlook.com.br,(11) 900000998,dormant,2025-09-29,2025-09-29,1,141.11,True,False,False,True,2025-05-03 00:00:00+00:00
999,Isis,Dias,isis.dias59@icloud.com,(11) 900000999,dormant,2025-02-07,2025-02-07,1,205.0,True,False,True,True,2024-12-15 00:00:00+00:00
1000,Vicente,Novaes,vicente.novaes406@yahoo.com.br,(32) 93110-6092,premium,2024-07-28,2026-06-20,10,8833.92,True,False,False,True,2024-02-27 00:00:00+00:00
1001,Benjamin,Pinto,benjamin.pinto645@icloud.com,(11) 900001001,dormant,2024-10-20,2024-10-20,1,210.37,True,True,True,True,2024-03-10 00:00:00+00:00
1002,Pedro Miguel,da Rosa,pedro miguel.darosa532@uol.com.br,(11) 900001002,premium,2024-07-14,2026-06-26,20,10517.24,True,True,False,True,2025-01-18 00:00:00+00:00
1003,Gustavo,Camargo,gustavo.camargo885@live.com,(11) 900001003,premium,2025-04-14,2026-06-16,20,14563.32,True,True,False,True,2024-01-26 00:00:00+00:00
1004,Eloá,Costela,eloá.costela916@outlook.com.br,(11) 900001004,regular,2025-07-06,2026-05-30,4,1833.64,True,True,False,True,2025-08-15 00:00:00+00:00
1005,Fernanda,Dias,fernanda.dias886@live.com,(11) 900001005,regular,2025-10-22,2026-05-05,4,1335.15,True,False,False,True,2025-09-17 00:00:00+00:00
1006,Caroline,Ferreira,caroline.ferreira992@live.com,(11) 900001006,regular,2025-09-06,2026-04-10,3,598.76,True,True,False,True,2025-05-22 00:00:00+00:00
1007,Augusto,Moreira,augusto.moreira644@icloud.com,(11) 900001007,regular,2025-11-05,2026-04-03,3,621.17,True,False,False,True,2025-04-15 00:00:00+00:00
1008,Enzo,Siqueira,enzo.siqueira610@yahoo.com.br,(12) 94731-5847,regular,2025-08-09,2026-05-28,3,1222.31,True,False,True,True,2025-02-05 00:00:00+00:00
1009,Maya,Lopes,maya.lopes180@icloud.com,(62) 93423-4619,dormant,2025-12-28,2025-12-28,1,323.94,True,False,True,True,2024-09-12 00:00:00+00:00
1010,Ana Lívia,Cavalcante,ana lívia.cavalcante968@uol.com.br,(89) 96769-4591,premium,2025-05-11,2026-06-12,22,10059.56,True,False,False,True,2024-01-31 00:00:00+00:00
1011,Hadassa,Lima,hadassa.lima748@uol.com.br,(43) 95172-0849,dormant,2024-12-28,2024-12-28,1,236.5,True,True,False,True,2024-01-06 00:00:00+00:00
1012,Julia,da Rocha,julia.darocha424@icloud.com,(43) 96012-5625,premium,2025-05-27,2026-06-14,11,2729.04,True,False,False,True,2025-03-22 00:00:00+00:00
1013,Samuel,Barbosa,samuel.barbosa642@uol.com.br,(48) 95251-0505,novo,,,0,0.0,True,True,True,True,2026-02-19 00:00:00+00:00
1014,Paulo,Martins,paulo.martins212@terra.com.br,(11) 900001014,regular,2025-11-24,2026-05-02,4,1918.75,True,False,True,True,2025-03-21 00:00:00+00:00
1015,Gustavo,Novais,gustavo.novais639@bol.com.br,(11) 900001015,regular,2025-09-28,2026-05-11,3,748.82,True,False,False,True,2025-04-21 00:00:00+00:00
1016,Marina,Monteiro,marina.monteiro608@gmail.com,,regular,2025-11-16,2026-06-09,3,1906.29,True,False,True,True,2025-08-04 00:00:00+00:00
1017,Yan,Leão,yan.leão838@hotmail.com,(11) 900001017,dormant,2025-04-12,2025-04-12,1,326.59,True,True,True,True,2024-03-09 00:00:00+00:00
1018,Asafe,da Paz,asafe.1018@exemplo.com.br,(11) 900001018,regular,2025-11-26,2026-04-28,2,1386.86,True,False,True,True,2025-04-28 00:00:00+00:00
1019,Bárbara,Ramos,bárbara.1019@exemplo.com.br,(11) 900001019,novo,,,0,0.0,True,False,True,True,2026-06-27 00:00:00+00:00
1020,Emanuel,Novais,emanuel.novais13@terra.com.br,(92) 99064-7715,regular,2025-11-21,2026-04-24,3,575.78,True,False,False,True,2025-08-12 00:00:00+00:00
1021,Gustavo,Alves,gustavo.1021@exemplo.com.br,,premium,2025-02-03,2026-06-02,16,3113.18,True,False,True,True,2024-06-03 00:00:00+00:00
1022,Calebe,Albuquerque,calebe.albuquerque831@yahoo.com.br,(11) 900001022,dormant,2025-11-22,2025-11-22,1,474.08,True,False,True,True,2024-08-19 00:00:00+00:00
1023,Anthony,Sales,anthony.sales496@gmail.com,(11) 900001023,regular,2026-03-28,2026-05-27,3,1174.01,True,False,False,True,2024-12-28 00:00:00+00:00
1024,Gabrielly,da Mata,gabrielly.damata498@yahoo.com.br,,premium,2024-10-09,2026-06-03,25,5910.48,True,False,False,True,2024-10-02 00:00:00+00:00
1025,João Guilherme,Pacheco,joão guilherme.pacheco777@live.com,(11) 900001025,regular,2025-09-07,2026-05-15,2,1728.75,True,True,False,True,2025-04-03 00:00:00+00:00
1026,Sarah,da Costa,sarah.dacosta104@live.com,(91) 94573-1441,dormant,2025-04-24,2025-04-24,1,383.75,True,False,False,True,2025-02-14 00:00:00+00:00
1027,Clarice,Novais,clarice.novais575@uol.com.br,(11) 900001027,dormant,2024-11-20,2024-11-20,1,82.38,True,True,False,True,2024-02-04 00:00:00+00:00
1028,Helena,,helena.correia370@live.com,(11) 900001028,dormant,2025-03-19,2025-03-19,1,338.73,True,True,True,True,2025-02-16 00:00:00+00:00
1029,Leandro,Montenegro,leandro.montenegro356@hotmail.com,(11) 900001029,dormant,2024-07-18,2024-07-18,1,215.72,False,True,False,True,2025-05-07 00:00:00+00:00
1030,Marcos Vinicius,Azevedo,marcos vinicius.azevedo577@bol.com.br,(68) 92491-2711,novo,,,0,0.0,True,True,True,True,2026-02-25 00:00:00+00:00
1031,Rodrigo,Almeida,rodrigo.almeida90@live.com,(11) 900001031,regular,2025-11-02,2026-05-31,3,1679.15,True,False,False,True,2025-05-29 00:00:00+00:00
1032,Ísis,Barros,ísis.barros617@terra.com.br,,premium,2025-11-16,2026-06-12,24,11613.82,True,True,False,True,2024-12-11 00:00:00+00:00
1033,Lorena,Cunha,lorena.cunha110@yahoo.com.br,(61) 98685-0745,premium,2025-10-08,2026-06-16,14,6278.25,True,False,True,True,2025-05-16 00:00:00+00:00
1034,Gael Henrique,Aragão,gael henrique.aragão234@outlook.com.br,(68) 93436-2948,novo,,,0,0.0,True,False,False,True,2026-04-05 00:00:00+00:00
1035,Marina,Moreira,marina.moreira246@outlook.com.br,(11) 900001035,regular,2025-10-26,2026-05-03,4,635.99,True,True,True,True,2025-07-10 00:00:00+00:00
1036,Vitor,da Costa,vitor.dacosta988@hotmail.com,(11) 900001036,premium,2025-04-16,2026-06-12,8,11613.63,True,False,False,True,2025-06-12 00:00:00+00:00
1037,Vitor Gabriel,Monteiro,vitor gabriel.monteiro31@uol.com.br,(11) 900001037,dormant,2025-01-18,2025-01-18,1,165.22,True,False,True,True,2024-05-20 00:00:00+00:00
1038,Milena,Sampaio,milena.sampaio923@live.com,,premium,2024-12-16,2026-06-27,20,10683.14,True,True,True,True,2024-12-29 00:00:00+00:00
1039,Ana Laura,Sales,ana laura.sales403@uol.com.br,,regular,2025-07-10,2026-05-12,4,1160.22,True,False,False,True,2025-02-15 00:00:00+00:00
1040,Luigi,Dias,luigi.dias640@hotmail.com,(11) 900001040,regular,2025-11-16,2026-06-02,4,1253.02,True,False,False,True,2025-03-07 00:00:00+00:00
1041,Asafe,Cavalcanti,asafe.cavalcanti678@bol.com.br,(11) 900001041,regular,2025-09-05,2026-05-22,4,1974.62,True,False,True,True,2025-04-29 00:00:00+00:00
1042,Thales,Melo,thales.melo275@hotmail.com,(11) 900001042,premium,2025-11-19,2026-06-03,19,9719.37,True,True,False,True,2025-04-20 00:00:00+00:00
1043,Gabriel,Brito,gabriel.brito368@bol.com.br,(35) 97758-4745,premium,2025-03-17,2026-06-15,17,7671.58,True,False,False,True,2024-02-03 00:00:00+00:00
1044,Maria Cecília,Albuquerque,maria cecília.albuquerque154@terra.com.br,,premium,2025-06-09,2026-06-10,24,6449.99,True,False,True,True,2024-12-05 00:00:00+00:00
1045,Ana Julia,Santos,ana julia.santos647@terra.com.br,(98) 99714-8026,regular,2026-03-01,2026-06-28,2,1021.5,False,False,True,True,2025-02-03 00:00:00+00:00
1046,Pedro Lucas,Ribeiro,pedro lucas.ribeiro416@yahoo.com.br,(44) 97039-6531,dormant,2025-09-18,2025-09-18,1,183.79,True,True,False,True,2024-09-26 00:00:00+00:00
1047,Mathias,Garcia,mathias.garcia834@hotmail.com,(14) 98782-4556,regular,2025-08-12,2026-05-27,4,847.85,True,False,True,False,2025-02-03 00:00:00+00:00
1048,Lara,da Mota,lara.damota413@bol.com.br,(11) 900001048,dormant,2025-12-15,2025-12-15,1,202.92,True,True,True,True,2024-07-20 00:00:00+00:00
1049,Cecilia,da Paz,cecilia.dapaz691@hotmail.com,(11) 900001049,dormant,2025-12-03,2025-12-03,1,475.84,True,True,False,False,2025-06-27 00:00:00+00:00
1050,Luan,da Rosa,luan.darosa456@live.com,,regular,2025-12-20,2026-04-19,4,665.81,True,False,False,True,2025-01-30 00:00:00+00:00
1051,Alícia,Azevedo,alícia.azevedo462@bol.com.br,(11) 900001051,novo,,,0,0.0,True,False,False,True,2026-04-27 00:00:00+00:00
1052,Ana Laura,Abreu,ana laura.abreu468@outlook.com.br,(43) 90042-5488,regular,2025-07-08,2026-04-09,3,1824.46,True,False,False,False,2025-08-21 00:00:00+00:00
1053,Leonardo,Borges,leonardo.borges317@bol.com.br,,dormant,2025-03-21,2025-03-21,1,417.89,True,False,False,True,2024-02-11 00:00:00+00:00
1054,João Pedro,Siqueira,joão pedro.siqueira215@uol.com.br,(71) 99143-0753,regular,2025-12-14,2026-05-21,4,903.82,True,False,True,True,2025-06-05 00:00:00+00:00
1055,Helena,Lima,helena.lima231@outlook.com.br,(11) 900001055,dormant,2025-12-23,2025-12-23,1,277.69,True,False,True,True,2024-04-16 00:00:00+00:00
1056,João Lucas,Rodrigues,joão lucas.rodrigues329@uol.com.br,(11) 900001056,premium,2025-02-01,2026-06-09,16,8893.22,True,False,True,True,2024-01-31 00:00:00+00:00
1057,Maria Eduarda,Nogueira,maria eduarda.nogueira251@yahoo.com.br,,dormant,2025-03-11,2025-03-11,1,263.88,True,True,False,True,2024-11-11 00:00:00+00:00
1058,Fernanda,Viana,fernanda.viana37@outlook.com.br,(11) 900001058,novo,,,0,0.0,True,False,False,True,2026-03-27 00:00:00+00:00
1059,Letícia,Martins,letícia.martins601@outlook.com.br,(65) 97080-6129,dormant,2024-10-25,2024-10-25,1,226.95,True,False,False,True,2025-06-04 00:00:00+00:00
1060,Ana Julia,Viana,ana julia.viana940@uol.com.br,(97) 95298-9406,regular,2025-10-17,2026-06-02,4,713.9,True,False,True,True,2025-03-26 00:00:00+00:00
1061,José,Guerra,josé.guerra80@gmail.com,(83) 98701-0415,premium,2025-05-27,2026-06-01,15,2761.68,True,True,False,True,2025-01-18 00:00:00+00:00
1062,Gael,da Rocha,gael.darocha508@live.com,(34) 90198-0382,dormant,2025-12-18,2025-12-18,1,238.02,True,False,False,True,2025-03-11 00:00:00+00:00
1063,Maya,Carvalho,maya.carvalho797@uol.com.br,(11) 900001063,regular,2025-10-06,2026-06-09,2,940.51,True,False,True,True,2025-06-14 00:00:00+00:00
1064,Alexandre,Cassiano,alexandre.cassiano533@hotmail.com,(99) 91331-7087,premium,2025-11-27,2026-06-15,15,6210.77,True,False,True,True,2024-04-24 00:00:00+00:00
1065,Heloísa,Araújo,heloísa.araújo695@hotmail.com,(21) 96723-8497,regular,2025-08-01,2026-04-24,3,1042.18,True,True,True,True,2025-07-25 00:00:00+00:00
1066,Josué,Lopes,josué.lopes162@yahoo.com.br,(11) 900001066,premium,2024-11-01,2026-06-06,22,11834.21,True,False,True,True,2024-02-18 00:00:00+00:00
1067,Maria Luiza,da Rocha,maria luiza.1067@exemplo.com.br,(11) 900001067,novo,,,0,0.0,True,False,True,True,2026-01-04 00:00:00+00:00
1068,Lara,Lima,lara.lima186@yahoo.com.br,(11) 900001068,regular,2025-09-06,2026-06-25,2,952.39,True,True,False,True,2025-03-22 00:00:00+00:00
1069,Bernardo,Ramos,bernardo.ramos567@live.com,(11) 900001069,dormant,2025-10-22,2025-10-22,1,150.24,True,False,False,True,2024-07-19 00:00:00+00:00
1070,Melissa,Montenegro,melissa.montenegro861@uol.com.br,(42) 98681-2259,regular,2025-07-05,2026-05-14,2,1243.19,True,False,True,True,2025-07-11 00:00:00+00:00
1071,Camila,Marques,camila.marques762@yahoo.com.br,(15) 94617-6792,premium,2024-12-24,2026-06-16,22,9434.47,True,False,False,True,2025-01-31 00:00:00+00:00
1072,Natália,Vasconcelos,natália.vasconcelos654@icloud.com,,regular,2025-10-27,2026-05-08,4,1518.07,True,False,True,True,2025-05-07 00:00:00+00:00
1073,Valentim,Cardoso,valentim.cardoso143@terra.com.br,(42) 99961-0023,regular,2025-09-13,2026-05-27,2,1077.56,True,True,False,True,2024-12-25 00:00:00+00:00
1074,Gael,Rios,gael.rios390@hotmail.com,(93) 97533-1266,premium,2025-05-30,2026-06-27,14,4684.67,True,False,False,True,2025-04-11 00:00:00+00:00
1075,Davi Lucas,Araújo,davi lucas.araújo703@bol.com.br,,premium,2024-09-23,2026-06-29,11,9448.92,True,True,True,True,2024-05-20 00:00:00+00:00
1076,Ian,Andrade,ian.andrade381@hotmail.com,(75) 95902-5176,novo,,,0,0.0,True,True,False,True,2026-02-07 00:00:00+00:00
1077,João Felipe,Porto,joão felipe.porto750@icloud.com,(11) 900001077,regular,2026-01-18,2026-05-25,4,1074.3,True,False,False,True,2025-01-25 00:00:00+00:00
1078,Luara,Moura,luara.moura501@uol.com.br,(11) 900001078,novo,,,0,0.0,True,False,False,True,2026-03-22 00:00:00+00:00
1079,Joana,Nunes,joana.nunes937@icloud.com,(11) 900001079,novo,,,0,0.0,True,False,True,True,2026-05-04 00:00:00+00:00
1080,Melissa,Fogaça,melissa.fogaça731@terra.com.br,(11) 900001080,premium,2025-12-19,2026-06-08,21,7158.31,True,False,False,True,2024-12-31 00:00:00+00:00
1081,Pietra,da Rosa,pietra.1081@exemplo.com.br,(11) 900001081,regular,2025-10-12,2026-06-05,4,1195.8,True,True,False,True,2025-06-23 00:00:00+00:00
1082,Amanda,da Cunha,amanda.dacunha983@outlook.com.br,(44) 91241-8938,novo,,,0,0.0,True,False,True,True,2026-01-31 00:00:00+00:00
1083,Melissa,das Neves,melissa.dasneves330@outlook.com.br,(11) 900001083,regular,2025-11-21,2026-04-09,4,999.16,True,True,False,True,2025-06-29 00:00:00+00:00
1084,Laura,da Luz,laura.daluz97@uol.com.br,(35) 90238-5037,regular,2025-12-30,2026-05-24,3,1543.11,True,True,False,True,2025-03-14 00:00:00+00:00
1085,Diogo,Nunes,diogo.nunes795@gmail.com,(41) 91699-1872,dormant,2025-04-15,2025-04-15,1,107.18,True,False,False,True,2024-01-30 00:00:00+00:00
1086,Vitor Hugo,Silveira,vitor hugo.1086@exemplo.com.br,(11) 900001086,regular,2025-07-22,2026-04-28,2,1571.08,True,False,True,True,2025-03-07 00:00:00+00:00
1087,Rafael,Almeida,rafael.almeida304@gmail.com,(11) 900001087,regular,2025-07-31,2026-04-26,2,1300.01,True,True,True,True,2025-03-17 00:00:00+00:00
1088,Hellena,Vargas,hellena.vargas758@outlook.com.br,(11) 900001088,regular,2025-10-31,2026-04-11,4,873.04,True,True,True,True,2025-05-12 00:00:00+00:00
1089,Emilly,Fogaça,emilly.fogaça546@uol.com.br,(38) 96033-1903,dormant,2024-08-03,2024-08-03,1,494.06,True,False,False,True,2025-01-11 00:00:00+00:00
1090,Júlia,Souza,júlia.souza620@icloud.com,(11) 900001090,novo,,,0,0.0,True,True,True,True,2026-06-01 00:00:00+00:00
1091,Alexia,Aparecida,alexia.aparecida356@terra.com.br,(42) 99342-9671,regular,2026-03-22,2026-06-28,4,1381.06,True,False,False,True,2025-03-22 00:00:00+00:00
1092,Eduardo,Barbosa,eduardo.barbosa541@bol.com.br,(11) 900001092,novo,,,0,0.0,True,True,True,True,2026-01-29 00:00:00+00:00
1093,Samuel,Moura,samuel.moura692@bol.com.br,(31) 98810-5697,dormant,2024-11-04,2024-11-04,1,282.0,True,False,False,True,2024-12-05 00:00:00+00:00
1094,Alana,Barros,alana.barros183@uol.com.br,(11) 900001094,dormant,2025-10-04,2025-10-04,1,180.72,True,True,False,True,2024-04-07 00:00:00+00:00
1095,Brayan,da Costa,brayan.dacosta842@live.com,(81) 91070-4496,regular,2025-09-17,2026-04-26,3,1806.09,True,False,False,True,2025-08-19 00:00:00+00:00
1096,Ana Clara,Barros,ana clara.barros688@gmail.com,(15) 99670-6670,novo,,,0,0.0,False,True,True,True,2026-03-25 00:00:00+00:00
1097,Pietro,Costela,pietro.1097@exemplo.com.br,(11) 900001097,regular,2026-03-09,2026-05-21,4,1685.37,True,True,True,True,2025-01-07 00:00:00+00:00
1098,Bárbara,da Luz,bárbara.daluz141@uol.com.br,(11) 900001098,premium,2025-03-23,2026-06-28,8,12213.03,True,False,False,True,2024-01-11 00:00:00+00:00
1099,Alícia,Nascimento,alícia.nascimento443@live.com,(68) 99984-2673,premium,2024-09-07,2026-06-13,19,5574.6,True,False,False,True,2025-01-01 00:00:00+00:00
1100,João,Albuquerque,joão.albuquerque340@bol.com.br,(14) 91384-5960,dormant,2024-09-14,2024-09-14,1,302.17,True,False,True,True,2024-03-30 00:00:00+00:00
1101,Yan,Fonseca,yan.fonseca491@bol.com.br,(11) 900001101,regular,2025-07-10,2026-06-17,3,1537.82,True,True,True,True,2025-06-01 00:00:00+00:00
1102,Lívia,Martins,lívia.martins158@gmail.com,(74) 90705-7836,regular,2025-08-16,2026-05-13,2,1404.96,True,True,True,True,2025-08-03 00:00:00+00:00
